oracle	clic-validation-093	1542	1028	6340704
oracle	clic-validation-094	2048	1367	11198464
oracle	clic-validation-095	1264	790	3994240
oracle	clic-validation-096	720	439	1264320
oracle	clic-validation-097	2048	1033	8462336
oracle	clic-validation-098	2048	1366	11190272
oracle	clic-validation-099	1848	1224	9047808
oracle	clic-validation-100	1988	1325	10536400
oracle	clic-validation-101	2048	1365	11182080
oracle	clic-validation-000	1512	2016	12192768
oracle	clic-validation-001	2048	1152	9437184
oracle	clic-validation-002	2048	1152	9437184
oracle	clic-validation-003	2048	1152	9437184
oracle	clic-validation-004	2048	1152	9437184
oracle	clic-validation-005	2048	1152	9437184
oracle	clic-validation-006	2048	1152	9437184
oracle	clic-validation-007	1512	2016	12192768
oracle	clic-validation-008	2016	980	7902720
oracle	clic-validation-009	2016	980	7902720
oracle	clic-validation-010	1434	1123	6441528
oracle	clic-validation-011	996	756	3011904
oracle	clic-validation-012	1632	1224	7990272
oracle	clic-validation-013	1632	1224	7990272
oracle	clic-validation-014	1632	1224	7990272
oracle	clic-validation-015	1632	1224	7990272
oracle	clic-validation-016	1632	1224	7990272
oracle	clic-validation-017	1512	2016	12192768
oracle	clic-validation-018	1224	1632	7990272
oracle	clic-validation-019	1632	1224	7990272
oracle	clic-validation-020	2048	1153	9445376
oracle	clic-validation-021	1616	1212	7834368
oracle	clic-validation-022	1153	2048	9445376
oracle	clic-validation-023	2048	1153	9445376
oracle	clic-validation-024	1512	2016	12192768
oracle	clic-validation-025	2016	1512	12192768
oracle	clic-validation-026	1520	2048	12451840
oracle	clic-validation-027	1496	2000	11968000
oracle	clic-validation-028	2000	1496	11968000
oracle	clic-validation-029	1512	2016	12192768
oracle	clic-validation-030	2000	1496	11968000
oracle	clic-validation-031	1512	2016	12192768
oracle	clic-validation-032	2016	1512	12192768
oracle	clic-validation-033	2016	1512	12192768
oracle	clic-validation-034	1518	2024	12289728
oracle	clic-validation-035	2024	1518	12289728
oracle	clic-validation-036	1518	2024	12289728
oracle	clic-validation-037	2024	1518	12289728
oracle	clic-validation-038	1512	2016	12192768
oracle	clic-validation-039	1512	2016	12192768
oracle	clic-validation-040	2016	1512	12192768
oracle	clic-validation-041	2016	1512	12192768
oracle	clic-validation-042	2016	1512	12192768
oracle	clic-validation-043	1518	2024	12289728
oracle	clic-validation-044	2024	1518	12289728
oracle	clic-validation-045	1518	2024	12289728
oracle	clic-validation-046	2024	1518	12289728
oracle	clic-validation-047	2016	1512	12192768
oracle	clic-validation-048	2024	1518	12289728
oracle	clic-validation-049	2016	1512	12192768
oracle	clic-validation-050	1512	2016	12192768
oracle	clic-validation-051	2024	1518	12289728
oracle	clic-validation-052	2024	1518	12289728
oracle	clic-validation-053	1518	2024	12289728
oracle	clic-validation-054	1518	2024	12289728
oracle	clic-validation-055	2024	1518	12289728
oracle	clic-validation-056	1632	1224	7990272
oracle	clic-validation-057	1224	1632	7990272
oracle	clic-validation-058	1632	1224	7990272
oracle	clic-validation-059	1632	1224	7990272
oracle	clic-validation-060	1224	1632	7990272
oracle	clic-validation-061	2048	1363	11165696
oracle	clic-validation-062	2048	1339	10969088
oracle	clic-validation-063	2048	1188	9732096
oracle	clic-validation-064	2048	1361	11149312
oracle	clic-validation-065	2048	1365	11182080
oracle	clic-validation-066	1632	915	5973120
oracle	clic-validation-067	2048	1361	11149312
oracle	clic-validation-068	2048	1365	11182080
oracle	clic-validation-069	2048	1360	11141120
oracle	clic-validation-070	2048	1365	11182080
oracle	clic-validation-071	1500	844	5064000
oracle	clic-validation-072	1945	1292	10051760
oracle	clic-validation-073	2040	1360	11097600
oracle	clic-validation-074	1750	1166	8162000
oracle	clic-validation-075	2048	1370	11223040
oracle	clic-validation-076	2048	1365	11182080
oracle	clic-validation-077	2048	1365	11182080
oracle	clic-validation-078	1936	1220	9447680
oracle	clic-validation-079	1145	1725	7900500
oracle	clic-validation-080	2048	1365	11182080
oracle	clic-validation-081	2048	1365	11182080
oracle	clic-validation-082	960	640	2457600
oracle	clic-validation-083	2048	1365	11182080
oracle	clic-validation-084	2048	1365	11182080
oracle	clic-validation-085	1158	772	3575904
oracle	clic-validation-086	2048	1366	11190272
oracle	clic-validation-087	960	604	2319360
oracle	clic-validation-088	1440	900	5184000
oracle	clic-validation-089	1922	1281	9848328
oracle	clic-validation-090	2048	1365	11182080
oracle	clic-validation-091	512	384	786432
oracle	clic-validation-092	2048	1365	11182080
oracle	clic-validation-093	1542	1028	6340704
oracle	clic-validation-094	2048	1367	11198464
oracle	clic-validation-095	1264	790	3994240
oracle	clic-validation-096	720	439	1264320
oracle	clic-validation-097	2048	1033	8462336
oracle	clic-validation-098	2048	1366	11190272
oracle	clic-validation-099	1848	1224	9047808
oracle	clic-validation-100	1988	1325	10536400
oracle	clic-validation-101	2048	1365	11182080
oracle	clic-validation-000	1512	2016	12192768
oracle	clic-validation-001	2048	1152	9437184
oracle	clic-validation-002	2048	1152	9437184
oracle	clic-validation-003	2048	1152	9437184
oracle	clic-validation-004	2048	1152	9437184
oracle	clic-validation-005	2048	1152	9437184
oracle	clic-validation-006	2048	1152	9437184
oracle	clic-validation-007	1512	2016	12192768
oracle	clic-validation-008	2016	980	7902720
oracle	clic-validation-009	2016	980	7902720
oracle	clic-validation-010	1434	1123	6441528
oracle	clic-validation-011	996	756	3011904
oracle	clic-validation-012	1632	1224	7990272
oracle	clic-validation-013	1632	1224	7990272
oracle	clic-validation-014	1632	1224	7990272
oracle	clic-validation-015	1632	1224	7990272
oracle	clic-validation-016	1632	1224	7990272
oracle	clic-validation-017	1512	2016	12192768
oracle	clic-validation-018	1224	1632	7990272
oracle	clic-validation-019	1632	1224	7990272
oracle	clic-validation-020	2048	1153	9445376
oracle	clic-validation-021	1616	1212	7834368
oracle	clic-validation-022	1153	2048	9445376
oracle	clic-validation-023	2048	1153	9445376
oracle	clic-validation-024	1512	2016	12192768
oracle	clic-validation-025	2016	1512	12192768
oracle	clic-validation-026	1520	2048	12451840
oracle	clic-validation-027	1496	2000	11968000
oracle	clic-validation-028	2000	1496	11968000
oracle	clic-validation-029	1512	2016	12192768
oracle	clic-validation-030	2000	1496	11968000
oracle	clic-validation-031	1512	2016	12192768
oracle	clic-validation-032	2016	1512	12192768
oracle	clic-validation-033	2016	1512	12192768
oracle	clic-validation-034	1518	2024	12289728
oracle	clic-validation-035	2024	1518	12289728
oracle	clic-validation-036	1518	2024	12289728
oracle	clic-validation-037	2024	1518	12289728
oracle	clic-validation-038	1512	2016	12192768
oracle	clic-validation-039	1512	2016	12192768
oracle	clic-validation-040	2016	1512	12192768
oracle	clic-validation-041	2016	1512	12192768
oracle	clic-validation-042	2016	1512	12192768
oracle	clic-validation-043	1518	2024	12289728
oracle	clic-validation-044	2024	1518	12289728
oracle	clic-validation-045	1518	2024	12289728
oracle	clic-validation-046	2024	1518	12289728
oracle	clic-validation-047	2016	1512	12192768
oracle	clic-validation-048	2024	1518	12289728
oracle	clic-validation-049	2016	1512	12192768
oracle	clic-validation-050	1512	2016	12192768
oracle	clic-validation-051	2024	1518	12289728
oracle	clic-validation-052	2024	1518	12289728
oracle	clic-validation-053	1518	2024	12289728
oracle	clic-validation-054	1518	2024	12289728
oracle	clic-validation-055	2024	1518	12289728
oracle	clic-validation-056	1632	1224	7990272
oracle	clic-validation-057	1224	1632	7990272
oracle	clic-validation-058	1632	1224	7990272
oracle	clic-validation-059	1632	1224	7990272
oracle	clic-validation-060	1224	1632	7990272
oracle	clic-validation-061	2048	1363	11165696
oracle	clic-validation-062	2048	1339	10969088
oracle	clic-validation-063	2048	1188	9732096
oracle	clic-validation-064	2048	1361	11149312
oracle	clic-validation-065	2048	1365	11182080
oracle	clic-validation-066	1632	915	5973120
oracle	clic-validation-067	2048	1361	11149312
oracle	clic-validation-068	2048	1365	11182080
oracle	clic-validation-069	2048	1360	11141120
oracle	clic-validation-070	2048	1365	11182080
oracle	clic-validation-071	1500	844	5064000
oracle	clic-validation-072	1945	1292	10051760
oracle	clic-validation-073	2040	1360	11097600
oracle	clic-validation-074	1750	1166	8162000
oracle	clic-validation-075	2048	1370	11223040
oracle	clic-validation-076	2048	1365	11182080
oracle	clic-validation-077	2048	1365	11182080
oracle	clic-validation-078	1936	1220	9447680
oracle	clic-validation-079	1145	1725	7900500
oracle	clic-validation-080	2048	1365	11182080
oracle	clic-validation-081	2048	1365	11182080
oracle	clic-validation-082	960	640	2457600
oracle	clic-validation-083	2048	1365	11182080
oracle	clic-validation-084	2048	1365	11182080
oracle	clic-validation-085	1158	772	3575904
oracle	clic-validation-086	2048	1366	11190272
oracle	clic-validation-087	960	604	2319360
oracle	clic-validation-088	1440	900	5184000
oracle	clic-validation-089	1922	1281	9848328
oracle	clic-validation-090	2048	1365	11182080
oracle	clic-validation-091	512	384	786432
oracle	clic-validation-092	2048	1365	11182080
oracle	clic-validation-093	1542	1028	6340704
oracle	clic-validation-094	2048	1367	11198464
oracle	clic-validation-095	1264	790	3994240
oracle	clic-validation-096	720	439	1264320
oracle	clic-validation-097	2048	1033	8462336
oracle	clic-validation-098	2048	1366	11190272
oracle	clic-validation-099	1848	1224	9047808
oracle	clic-validation-100	1988	1325	10536400
oracle	clic-validation-101	2048	1365	11182080
oracle	clic-validation-000	1512	2016	12192768
oracle	clic-validation-001	2048	1152	9437184
oracle	clic-validation-002	2048	1152	9437184
oracle	clic-validation-003	2048	1152	9437184
oracle	clic-validation-004	2048	1152	9437184
oracle	clic-validation-005	2048	1152	9437184
oracle	clic-validation-006	2048	1152	9437184
oracle	clic-validation-007	1512	2016	12192768
oracle	clic-validation-008	2016	980	7902720
oracle	clic-validation-009	2016	980	7902720
oracle	clic-validation-010	1434	1123	6441528
oracle	clic-validation-011	996	756	3011904
oracle	clic-validation-012	1632	1224	7990272
oracle	clic-validation-013	1632	1224	7990272
oracle	clic-validation-014	1632	1224	7990272
oracle	clic-validation-015	1632	1224	7990272
oracle	clic-validation-016	1632	1224	7990272
oracle	clic-validation-017	1512	2016	12192768
oracle	clic-validation-018	1224	1632	7990272
oracle	clic-validation-019	1632	1224	7990272
oracle	clic-validation-020	2048	1153	9445376
oracle	clic-validation-021	1616	1212	7834368
oracle	clic-validation-022	1153	2048	9445376
oracle	clic-validation-023	2048	1153	9445376
oracle	clic-validation-024	1512	2016	12192768
oracle	clic-validation-025	2016	1512	12192768
oracle	clic-validation-026	1520	2048	12451840
oracle	clic-validation-027	1496	2000	11968000
oracle	clic-validation-028	2000	1496	11968000
oracle	clic-validation-029	1512	2016	12192768
oracle	clic-validation-030	2000	1496	11968000
oracle	clic-validation-031	1512	2016	12192768
oracle	clic-validation-032	2016	1512	12192768
oracle	clic-validation-033	2016	1512	12192768
oracle	clic-validation-034	1518	2024	12289728
oracle	clic-validation-035	2024	1518	12289728
oracle	clic-validation-036	1518	2024	12289728
oracle	clic-validation-037	2024	1518	12289728
oracle	clic-validation-038	1512	2016	12192768
oracle	clic-validation-039	1512	2016	12192768
oracle	clic-validation-040	2016	1512	12192768
oracle	clic-validation-041	2016	1512	12192768
oracle	clic-validation-042	2016	1512	12192768
oracle	clic-validation-043	1518	2024	12289728
oracle	clic-validation-044	2024	1518	12289728
oracle	clic-validation-045	1518	2024	12289728
oracle	clic-validation-046	2024	1518	12289728
oracle	clic-validation-047	2016	1512	12192768
oracle	clic-validation-048	2024	1518	12289728
oracle	clic-validation-049	2016	1512	12192768
oracle	clic-validation-050	1512	2016	12192768
oracle	clic-validation-051	2024	1518	12289728
oracle	clic-validation-052	2024	1518	12289728
oracle	clic-validation-053	1518	2024	12289728
oracle	clic-validation-054	1518	2024	12289728
oracle	clic-validation-055	2024	1518	12289728
oracle	clic-validation-056	1632	1224	7990272
oracle	clic-validation-057	1224	1632	7990272
oracle	clic-validation-058	1632	1224	7990272
oracle	clic-validation-059	1632	1224	7990272
oracle	clic-validation-060	1224	1632	7990272
oracle	clic-validation-061	2048	1363	11165696
oracle	clic-validation-062	2048	1339	10969088
oracle	clic-validation-063	2048	1188	9732096
oracle	clic-validation-064	2048	1361	11149312
oracle	clic-validation-065	2048	1365	11182080
oracle	clic-validation-066	1632	915	5973120
oracle	clic-validation-067	2048	1361	11149312
oracle	clic-validation-068	2048	1365	11182080
oracle	clic-validation-069	2048	1360	11141120
oracle	clic-validation-070	2048	1365	11182080
oracle	clic-validation-071	1500	844	5064000
oracle	clic-validation-072	1945	1292	10051760
oracle	clic-validation-073	2040	1360	11097600
oracle	clic-validation-074	1750	1166	8162000
oracle	clic-validation-075	2048	1370	11223040
oracle	clic-validation-076	2048	1365	11182080
oracle	clic-validation-077	2048	1365	11182080
oracle	clic-validation-078	1936	1220	9447680
oracle	clic-validation-079	1145	1725	7900500
oracle	clic-validation-080	2048	1365	11182080
oracle	clic-validation-081	2048	1365	11182080
oracle	clic-validation-082	960	640	2457600
oracle	clic-validation-083	2048	1365	11182080
oracle	clic-validation-084	2048	1365	11182080
oracle	clic-validation-085	1158	772	3575904
oracle	clic-validation-086	2048	1366	11190272
oracle	clic-validation-087	960	604	2319360
oracle	clic-validation-088	1440	900	5184000
oracle	clic-validation-089	1922	1281	9848328
oracle	clic-validation-090	2048	1365	11182080
oracle	clic-validation-091	512	384	786432
oracle	clic-validation-092	2048	1365	11182080
oracle	clic-validation-093	1542	1028	6340704
oracle	clic-validation-094	2048	1367	11198464
oracle	clic-validation-095	1264	790	3994240
oracle	clic-validation-096	720	439	1264320
oracle	clic-validation-097	2048	1033	8462336
oracle	clic-validation-098	2048	1366	11190272
oracle	clic-validation-099	1848	1224	9047808
oracle	clic-validation-100	1988	1325	10536400
oracle	clic-validation-101	2048	1365	11182080
oracle_summary	matched=408	failed=0
